source_feature_id,raw_annotation,candidate_gene_symbols,selected_gene_symbol,mapping_status,mean_expression,variance_expression,missing_fraction,finite_values,eligible_before_duplicate_collapse,selected_for_clean_matrix
CTSL3P,CTSL3P,CTSL3P,CTSL3P,unique_gene_symbol,7.5499,2.87359,0,True,True,True
CTSLP2,CTSLP2,CTSLP2,CTSLP2,unique_gene_symbol,7.09814,0.44121,0,True,True,True
CTSLP8,CTSLP8,CTSLP8,CTSLP8,unique_gene_symbol,5.19929,1.8628,0,True,True,True
CTSO,CTSO,CTSO,CTSO,unique_gene_symbol,10.5085,0.0404777,0,True,True,True
CTSS,CTSS,CTSS,CTSS,unique_gene_symbol,10.7567,1.26709,0,True,True,True
CTSV,CTSV,CTSV,CTSV,unique_gene_symbol,9.27831,1.5712,0,True,True,True
CTSW,CTSW,CTSW,CTSW,unique_gene_symbol,7.38883,0.730275,0,True,True,True
CTSZ,CTSZ,CTSZ,CTSZ,unique_gene_symbol,12.844,0.238226,0,True,True,True
CTTN,CTTN,CTTN,CTTN,unique_gene_symbol,13.2655,0.0278558,0,True,True,True
CTTNBP2,CTTNBP2,CTTNBP2,CTTNBP2,unique_gene_symbol,10.7358,0.0683139,0,True,True,True
CTTNBP2NL,CTTNBP2NL,CTTNBP2NL,CTTNBP2NL,unique_gene_symbol,11.3415,0.0578609,0,True,True,True
CTU1,CTU1,CTU1,CTU1,unique_gene_symbol,8.33445,0.0594955,0,True,True,True
CTU2,CTU2,CTU2,CTU2,unique_gene_symbol,9.53799,0.0317528,0,True,True,True
CTXN1,CTXN1,CTXN1,CTXN1,unique_gene_symbol,8.30877,0.438181,0,True,True,True
CTXN3,CTXN3,CTXN3,CTXN3,unique_gene_symbol,10.2807,0.911787,0,True,True,True
CUBN,CUBN,CUBN,CUBN,unique_gene_symbol,17.2267,0.479929,0,True,True,True
CUEDC1,CUEDC1,CUEDC1,CUEDC1,unique_gene_symbol,11.7326,0.0436929,0,True,True,True
CUEDC2,CUEDC2,CUEDC2,CUEDC2,unique_gene_symbol,11.0038,0.0984868,0,True,True,True
CUL1,CUL1,CUL1,CUL1,unique_gene_symbol,11.2321,0.0122661,0,True,True,True
CUL2,CUL2,CUL2,CUL2,unique_gene_symbol,10.0305,0.0279025,0,True,True,True
CUL3,CUL3,CUL3,CUL3,unique_gene_symbol,11.4969,0.0432965,0,True,True,True
CUL4A,CUL4A,CUL4A,CUL4A,unique_gene_symbol,11.7267,0.0126312,0,True,True,True
CUL4B,CUL4B,CUL4B,CUL4B,unique_gene_symbol,10.9038,0.0936843,0,True,True,True
CUL5,CUL5,CUL5,CUL5,unique_gene_symbol,11.1293,0.064804,0,True,True,True
CUL7,CUL7,CUL7,CUL7,unique_gene_symbol,12.212,0.0404305,0,True,True,True
CUL9,CUL9,CUL9,CUL9,unique_gene_symbol,12.4332,0.0435051,0,True,True,True
CUTC,CUTC,CUTC,CUTC,unique_gene_symbol,8.55143,0.0447396,0,True,True,True
CUX1,CUX1,CUX1,CUX1,unique_gene_symbol,13.9461,0.0119495,0,True,True,True
CUX2,CUX2,CUX2,CUX2,unique_gene_symbol,5.24031,1.63684,0,True,True,True
CWC15,CWC15,CWC15,CWC15,unique_gene_symbol,10.2483,0.125317,0,True,True,True
CWC22,CWC22,CWC22,CWC22,unique_gene_symbol,9.79958,0.0985029,0,True,True,True
CWC25,CWC25,CWC25,CWC25,unique_gene_symbol,10.5174,0.020385,0,True,True,True
CWC27,CWC27,CWC27,CWC27,unique_gene_symbol,9.34436,0.0660402,0,True,True,True
CWF19L1,CWF19L1,CWF19L1,CWF19L1,unique_gene_symbol,9.88487,0.0248295,0,True,True,True
CWF19L2,CWF19L2,CWF19L2,CWF19L2,unique_gene_symbol,10.2376,0.134597,0,True,True,True
CWH43,CWH43,CWH43,CWH43,unique_gene_symbol,8.77619,0.456326,0,True,True,True
CX3CL1,CX3CL1,CX3CL1,CX3CL1,unique_gene_symbol,11.6814,0.135923,0,True,True,True
CX3CR1,CX3CR1,CX3CR1,CX3CR1,unique_gene_symbol,9.04822,0.494331,0,True,True,True
CXADR,CXADR,CXADR,CXADR,unique_gene_symbol,9.80504,0.109251,0,True,True,True
CXCL1,CXCL1,CXCL1,CXCL1,unique_gene_symbol,7.62155,2.18307,0,True,True,True
CXCL10,CXCL10,CXCL10,CXCL10,unique_gene_symbol,6.51584,0.629603,0,True,True,True
CXCL12,CXCL12,CXCL12,CXCL12,unique_gene_symbol,13.4951,0.311957,0,True,True,True
CXCL13,CXCL13,CXCL13,CXCL13,unique_gene_symbol,2.62388,4.99938,0,True,True,True
CXCL14,CXCL14,CXCL14,CXCL14,unique_gene_symbol,14.3322,0.110756,0,True,True,True
CXCL16,CXCL16,CXCL16,CXCL16,unique_gene_symbol,10.6717,0.26575,0,True,True,True
CXCL2,CXCL2,CXCL2,CXCL2,unique_gene_symbol,6.50567,1.75512,0,True,True,True
CXCL3,CXCL3,CXCL3,CXCL3,unique_gene_symbol,4.44127,1.30041,0,True,True,True
CXCL6,CXCL6,CXCL6,CXCL6,unique_gene_symbol,6.36502,4.92204,0,True,True,True
CXCL8,CXCL8,CXCL8,CXCL8,unique_gene_symbol,5.52783,2.08064,0,True,True,True
CXCL9,CXCL9,CXCL9,CXCL9,unique_gene_symbol,7.48845,1.30586,0,True,True,True
CXCR1,CXCR1,CXCR1,CXCR1,unique_gene_symbol,4.64183,2.47871,0,True,True,True
CXCR2,CXCR2,CXCR2,CXCR2,unique_gene_symbol,5.60294,1.8505,0,True,True,True
CXCR2P1,CXCR2P1,CXCR2P1,CXCR2P1,unique_gene_symbol,4.4733,2.66174,0,True,True,True
CXCR3,CXCR3,CXCR3,CXCR3,unique_gene_symbol,7.04661,1.09786,0,True,True,True
CXCR4,CXCR4,CXCR4,CXCR4,unique_gene_symbol,9.56055,0.700658,0,True,True,True
CXCR5,CXCR5,CXCR5,CXCR5,unique_gene_symbol,6.90785,1.21279,0,True,True,True
CXCR6,CXCR6,CXCR6,CXCR6,unique_gene_symbol,8.18624,0.104247,0,True,True,True
CXXC1,CXXC1,CXXC1,CXXC1,unique_gene_symbol,11.4868,0.0302782,0,True,True,True
CXXC4,CXXC4,CXXC4,CXXC4,unique_gene_symbol,6.60343,0.409477,0,True,True,True
CXXC4-AS1,CXXC4-AS1,CXXC4-AS1,CXXC4-AS1,unique_gene_symbol,5.3079,2.21576,0,True,True,True
CXXC5,CXXC5,CXXC5,CXXC5,unique_gene_symbol,12.3838,0.0223926,0,True,True,True
CXorf21,CXorf21,CXORF21,CXORF21,unique_gene_symbol,6.76831,0.557166,0,True,True,True
CXorf23,CXorf23,CXORF23,CXORF23,unique_gene_symbol,10.1289,0.0173005,0,True,True,True
CXorf36,CXorf36,CXORF36,CXORF36,unique_gene_symbol,9.51931,0.523792,0,True,True,True
CXorf38,CXorf38,CXORF38,CXORF38,unique_gene_symbol,10.1288,0.0482976,0,True,True,True
CXorf40A,CXorf40A,CXORF40A,CXORF40A,unique_gene_symbol,10.211,0.0206952,0,True,True,True
CXorf40B,CXorf40B,CXORF40B,CXORF40B,unique_gene_symbol,7.83039,0.0474645,0,True,True,True
CXorf56,CXorf56,CXORF56,CXORF56,unique_gene_symbol,9.6019,0.0227831,0,True,True,True
CXorf57,CXorf57,CXORF57,CXORF57,unique_gene_symbol,7.67529,0.147819,0,True,True,True
CYB561,CYB561,CYB561,CYB561,unique_gene_symbol,11.6385,0.0454754,0,True,True,True
CYB561A3,CYB561A3,CYB561A3,CYB561A3,unique_gene_symbol,11.039,0.0327193,0,True,True,True
CYB561D1,CYB561D1,CYB561D1,CYB561D1,unique_gene_symbol,10.5565,0.091662,0,True,True,True
CYB561D2,CYB561D2,CYB561D2,CYB561D2,unique_gene_symbol,9.34668,0.0688014,0,True,True,True
CYB5A,CYB5A,CYB5A,CYB5A,unique_gene_symbol,13.3576,0.30824,0,True,True,True
CYB5B,CYB5B,CYB5B,CYB5B,unique_gene_symbol,11.3405,0.0463433,0,True,True,True
CYB5D1,CYB5D1,CYB5D1,CYB5D1,unique_gene_symbol,11.0127,0.0472024,0,True,True,True
CYB5D2,CYB5D2,CYB5D2,CYB5D2,unique_gene_symbol,10.8323,0.0932416,0,True,True,True
CYB5R1,CYB5R1,CYB5R1,CYB5R1,unique_gene_symbol,11.585,0.0673731,0,True,True,True
CYB5R2,CYB5R2,CYB5R2,CYB5R2,unique_gene_symbol,8.21027,0.0860093,0,True,True,True
CYB5R3,CYB5R3,CYB5R3,CYB5R3,unique_gene_symbol,13.3283,0.0269049,0,True,True,True
CYB5R4,CYB5R4,CYB5R4,CYB5R4,unique_gene_symbol,8.61675,0.0585479,0,True,True,True
CYB5RL,CYB5RL,CYB5RL,CYB5RL,unique_gene_symbol,9.0105,0.0603711,0,True,True,True
CYBA,CYBA,CYBA,CYBA,unique_gene_symbol,12.4604,0.201724,0,True,True,True
CYBB,CYBB,CYBB,CYBB,unique_gene_symbol,10.9192,1.06143,0,True,True,True
CYBRD1,CYBRD1,CYBRD1,CYBRD1,unique_gene_symbol,11.665,0.321801,0,True,True,True
CYC1,CYC1,CYC1,CYC1,unique_gene_symbol,12.4018,0.126618,0,True,True,True
CYCS,CYCS,CYCS,CYCS,unique_gene_symbol,11.0898,0.0297624,0,True,True,True
CYFIP1,CYFIP1,CYFIP1,CYFIP1,unique_gene_symbol,12.7216,0.0443538,0,True,True,True
CYFIP2,CYFIP2,CYFIP2,CYFIP2,unique_gene_symbol,14.4938,0.204855,0,True,True,True
CYGB,CYGB,CYGB,CYGB,unique_gene_symbol,8.99332,0.116334,0,True,True,True
CYHR1,CYHR1,CYHR1,CYHR1,unique_gene_symbol,10.9408,0.0344969,0,True,True,True
CYLD,CYLD,CYLD,CYLD,unique_gene_symbol,11.4782,0.100753,0,True,True,True
CYP17A1,CYP17A1,CYP17A1,CYP17A1,unique_gene_symbol,11.8475,1.64135,0,True,True,True
CYP1A1,CYP1A1,CYP1A1,CYP1A1,unique_gene_symbol,3.28033,3.6631,0,True,True,True
CYP1B1,CYP1B1,CYP1B1,CYP1B1,unique_gene_symbol,11.9468,0.452397,0,True,True,True
CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,unique_gene_symbol,6.58438,0.179976,0,True,True,True
CYP20A1,CYP20A1,CYP20A1,CYP20A1,unique_gene_symbol,12.3765,0.0144368,0,True,True,True
CYP24A1,CYP24A1,CYP24A1,CYP24A1,unique_gene_symbol,11.507,1.427,0,True,True,True
CYP26B1,CYP26B1,CYP26B1,CYP26B1,unique_gene_symbol,9.50816,1.4917,0,True,True,True
CYP27A1,CYP27A1,CYP27A1,CYP27A1,unique_gene_symbol,12.1117,0.221702,0,True,True,True
CYP27B1,CYP27B1,CYP27B1,CYP27B1,unique_gene_symbol,10.5167,1.64111,0,True,True,True
CYP2A6,CYP2A6,CYP2A6,CYP2A6,unique_gene_symbol,6.5983,0.509651,0,True,True,True
CYP2A7,CYP2A7,CYP2A7,CYP2A7,unique_gene_symbol,5.97756,0.340487,0,True,True,True
CYP2B6,CYP2B6,CYP2B6,CYP2B6,unique_gene_symbol,10.1393,1.52558,0,True,True,True
CYP2C8,CYP2C8,CYP2C8,CYP2C8,unique_gene_symbol,6.60072,1.02925,0,True,True,True
CYP2C9,CYP2C9,CYP2C9,CYP2C9,unique_gene_symbol,7.03898,0.816955,0,True,True,True
CYP2D7,CYP2D7,CYP2D7,CYP2D7,unique_gene_symbol,7.96764,0.187028,0,True,True,True
CYP2E1,CYP2E1,CYP2E1,CYP2E1,unique_gene_symbol,7.05166,1.12034,0,True,True,True
CYP2J2,CYP2J2,CYP2J2,CYP2J2,unique_gene_symbol,7.75996,0.888826,0,True,True,True
CYP2R1,CYP2R1,CYP2R1,CYP2R1,unique_gene_symbol,7.58767,0.0527447,0,True,True,True
CYP2S1,CYP2S1,CYP2S1,CYP2S1,unique_gene_symbol,6.90631,0.656151,0,True,True,True
CYP2T1P,CYP2T1P,CYP2T1P,CYP2T1P,unique_gene_symbol,8.91476,0.151481,0,True,True,True
CYP2U1,CYP2U1,CYP2U1,CYP2U1,unique_gene_symbol,9.55431,0.0416646,0,True,True,True
CYP2W1,CYP2W1,CYP2W1,CYP2W1,unique_gene_symbol,6.67637,1.00017,0,True,True,True
CYP39A1,CYP39A1,CYP39A1,CYP39A1,unique_gene_symbol,7.76927,0.166073,0,True,True,True
CYP3A4,CYP3A4,CYP3A4,CYP3A4,unique_gene_symbol,7.48555,0.847896,0,True,True,True
CYP3A5,CYP3A5,CYP3A5,CYP3A5,unique_gene_symbol,11.0768,0.662337,0,True,True,True
CYP3A7,CYP3A7,CYP3A7,CYP3A7,unique_gene_symbol,5.65328,1.57434,0,True,True,True
CYP46A1,CYP46A1,CYP46A1,CYP46A1,unique_gene_symbol,8.03206,0.328073,0,True,True,True
CYP4A11,CYP4A11,CYP4A11,CYP4A11,unique_gene_symbol,14.0491,1.06739,0,True,True,True
CYP4A22,CYP4A22,CYP4A22,CYP4A22,unique_gene_symbol,9.90582,4.15523,0,True,True,True
CYP4B1,CYP4B1,CYP4B1,CYP4B1,unique_gene_symbol,6.05459,0.763374,0,True,True,True
CYP4F11,CYP4F11,CYP4F11,CYP4F11,unique_gene_symbol,9.6631,1.98219,0,True,True,True
CYP4F12,CYP4F12,CYP4F12,CYP4F12,unique_gene_symbol,8.63939,0.508074,0,True,True,True
CYP4F2,CYP4F2,CYP4F2,CYP4F2,unique_gene_symbol,12.0778,1.79559,0,True,True,True
CYP4F24P,CYP4F24P,CYP4F24P,CYP4F24P,unique_gene_symbol,5.70691,2.8909,0,True,True,True
CYP4F3,CYP4F3,CYP4F3,CYP4F3,unique_gene_symbol,12.3926,1.08003,0,True,True,True
CYP4F35P,CYP4F35P,CYP4F35P,CYP4F35P,unique_gene_symbol,6.24003,0.347457,0,True,True,True
CYP4V2,CYP4V2,CYP4V2,CYP4V2,unique_gene_symbol,12.605,0.199783,0,True,True,True
CYP4X1,CYP4X1,CYP4X1,CYP4X1,unique_gene_symbol,8.67664,0.269345,0,True,True,True
CYP4Z1,CYP4Z1,CYP4Z1,CYP4Z1,unique_gene_symbol,6.68254,1.64276,0,True,True,True
CYP51A1,CYP51A1,CYP51A1,CYP51A1,unique_gene_symbol,11.1098,0.102501,0,True,True,True
CYP7B1,CYP7B1,CYP7B1,CYP7B1,unique_gene_symbol,10.4021,0.048639,0,True,True,True
CYP8B1,CYP8B1,CYP8B1,CYP8B1,unique_gene_symbol,10.7548,1.08507,0,True,True,True
CYR61,CYR61,CYR61,CYR61,unique_gene_symbol,11.5289,1.35783,0,True,True,True
CYS1,CYS1,CYS1,CYS1,unique_gene_symbol,13.5123,0.0682694,0,True,True,True
CYSLTR1,CYSLTR1,CYSLTR1,CYSLTR1,unique_gene_symbol,6.7159,0.355642,0,True,True,True
CYSLTR2,CYSLTR2,CYSLTR2,CYSLTR2,unique_gene_symbol,7.2368,0.451016,0,True,True,True
CYSRT1,CYSRT1,CYSRT1,CYSRT1,unique_gene_symbol,8.09732,0.772778,0,True,True,True
CYSTM1,CYSTM1,CYSTM1,CYSTM1,unique_gene_symbol,12.1498,0.0965714,0,True,True,True
CYTH1,CYTH1,CYTH1,CYTH1,unique_gene_symbol,11.5582,0.0807128,0,True,True,True
CYTH2,CYTH2,CYTH2,CYTH2,unique_gene_symbol,11.9492,0.124916,0,True,True,True
CYTH3,CYTH3,CYTH3,CYTH3,unique_gene_symbol,10.9534,0.0830917,0,True,True,True
CYTH4,CYTH4,CYTH4,CYTH4,unique_gene_symbol,11.056,0.46404,0,True,True,True
CYTIP,CYTIP,CYTIP,CYTIP,unique_gene_symbol,8.6462,0.821931,0,True,True,True
CYTOR,CYTOR,CYTOR,CYTOR,unique_gene_symbol,8.06148,1.08888,0,True,True,True
CYYR1,CYYR1,CYYR1,CYYR1,unique_gene_symbol,9.56001,0.0842919,0,True,True,True
CYYR1-AS1,CYYR1-AS1,CYYR1-AS1,CYYR1-AS1,unique_gene_symbol,6.97288,0.111694,0,True,True,True
D2HGDH,D2HGDH,D2HGDH,D2HGDH,unique_gene_symbol,12.0221,0.26654,0,True,True,True
DAAM1,DAAM1,DAAM1,DAAM1,unique_gene_symbol,10.6197,0.0251696,0,True,True,True
DAAM2,DAAM2,DAAM2,DAAM2,unique_gene_symbol,11.5046,0.151302,0,True,True,True
DAB1,DAB1,DAB1,DAB1,unique_gene_symbol,6.0905,0.346573,0,True,True,True
DAB2,DAB2,DAB2,DAB2,unique_gene_symbol,14.4641,0.0660523,0,True,True,True
DAB2IP,DAB2IP,DAB2IP,DAB2IP,unique_gene_symbol,12.9424,0.0744506,0,True,True,True
DACH1,DACH1,DACH1,DACH1,unique_gene_symbol,10.9463,0.215455,0,True,True,True
DACH2,DACH2,DACH2,DACH2,unique_gene_symbol,5.47673,1.1462,0,True,True,True
DACT1,DACT1,DACT1,DACT1,unique_gene_symbol,9.92873,0.315185,0,True,True,True
DACT2,DACT2,DACT2,DACT2,unique_gene_symbol,9.39464,0.290692,0,True,True,True
DACT3,DACT3,DACT3,DACT3,unique_gene_symbol,8.82319,0.146974,0,True,True,True
DAD1,DAD1,DAD1,DAD1,unique_gene_symbol,11.3759,0.0898329,0,True,True,True
DAG1,DAG1,DAG1,DAG1,unique_gene_symbol,13.0204,0.0374206,0,True,True,True
DAGLA,DAGLA,DAGLA,DAGLA,unique_gene_symbol,9.5769,0.175746,0,True,True,True
DAGLB,DAGLB,DAGLB,DAGLB,unique_gene_symbol,10.3517,0.0603804,0,True,True,True
DALRD3,DALRD3,DALRD3,DALRD3,unique_gene_symbol,10.1803,0.0673918,0,True,True,True
DANCR,DANCR,DANCR,DANCR,unique_gene_symbol,10.4524,0.180593,0,True,True,True
DANT2,DANT2,DANT2,DANT2,unique_gene_symbol,10.0502,0.0773172,0,True,True,True
DAO,DAO,DAO,DAO,unique_gene_symbol,12.0102,0.94768,0,True,True,True
DAP,DAP,DAP,DAP,unique_gene_symbol,12.5087,0.041675,0,True,True,True
DAP3,DAP3,DAP3,DAP3,unique_gene_symbol,11.4364,0.0679944,0,True,True,True
DAPK1,DAPK1,DAPK1,DAPK1,unique_gene_symbol,12.9241,0.0941082,0,True,True,True
DAPK2,DAPK2,DAPK2,DAPK2,unique_gene_symbol,8.51508,0.129242,0,True,True,True
DAPK3,DAPK3,DAPK3,DAPK3,unique_gene_symbol,10.5051,0.029399,0,True,True,True
DAPP1,DAPP1,DAPP1,DAPP1,unique_gene_symbol,7.01435,1.92231,0,True,True,True
DARS,DARS,DARS,DARS,unique_gene_symbol,10.9112,0.0383636,0,True,True,True
DARS2,DARS2,DARS2,DARS2,unique_gene_symbol,10.9617,0.0684415,0,True,True,True
DAZAP1,DAZAP1,DAZAP1,DAZAP1,unique_gene_symbol,11.8064,0.0207093,0,True,True,True
DAZAP2,DAZAP2,DAZAP2,DAZAP2,unique_gene_symbol,13.0561,0.0252658,0,True,True,True
DBF4,DBF4,DBF4,DBF4,unique_gene_symbol,7.24574,0.0691607,0,True,True,True
DBF4B,DBF4B,DBF4B,DBF4B,unique_gene_symbol,8.93445,0.14603,0,True,True,True
DBH,DBH,DBH,DBH,unique_gene_symbol,9.37846,0.629933,0,True,True,True
DBH-AS1,DBH-AS1,DBH-AS1,DBH-AS1,unique_gene_symbol,9.75567,0.640962,0,True,True,True
DBI,DBI,DBI,DBI,unique_gene_symbol,11.7315,0.190495,0,True,True,True
DBN1,DBN1,DBN1,DBN1,unique_gene_symbol,11.7892,0.171726,0,True,True,True
DBNDD1,DBNDD1,DBNDD1,DBNDD1,unique_gene_symbol,9.77445,0.0783034,0,True,True,True
DBNDD2,DBNDD2,DBNDD2,DBNDD2,unique_gene_symbol,6.18904,0.135438,0,True,True,True
DBNL,DBNL,DBNL,DBNL,unique_gene_symbol,11.9826,0.0503544,0,True,True,True
DBP,DBP,DBP,DBP,unique_gene_symbol,9.98495,0.150904,0,True,True,True
DBR1,DBR1,DBR1,DBR1,unique_gene_symbol,8.91991,0.0336509,0,True,True,True
DBT,DBT,DBT,DBT,unique_gene_symbol,11.683,0.100745,0,True,True,True
DCAF1,DCAF1,DCAF1,DCAF1,unique_gene_symbol,11.253,0.0113151,0,True,True,True
DCAF10,DCAF10,DCAF10,DCAF10,unique_gene_symbol,11.4189,0.0137555,0,True,True,True
DCAF11,DCAF11,DCAF11,DCAF11,unique_gene_symbol,12.7627,0.0337015,0,True,True,True
DCAF12,DCAF12,DCAF12,DCAF12,unique_gene_symbol,11.22,0.134898,0,True,True,True
DCAF12L1,DCAF12L1,DCAF12L1,DCAF12L1,unique_gene_symbol,7.01294,0.434344,0,True,True,True
DCAF13,DCAF13,DCAF13,DCAF13,unique_gene_symbol,9.8544,0.162882,0,True,True,True
DCAF15,DCAF15,DCAF15,DCAF15,unique_gene_symbol,10.1857,0.0668256,0,True,True,True
DCAF16,DCAF16,DCAF16,DCAF16,unique_gene_symbol,11.1433,0.0263171,0,True,True,True
DCAF17,DCAF17,DCAF17,DCAF17,unique_gene_symbol,9.79322,0.020471,0,True,True,True
DCAF4,DCAF4,DCAF4,DCAF4,unique_gene_symbol,9.60997,0.0222261,0,True,True,True
DCAF5,DCAF5,DCAF5,DCAF5,unique_gene_symbol,12.3796,0.0105172,0,True,True,True
DCAF6,DCAF6,DCAF6,DCAF6,unique_gene_symbol,11.5706,0.0177586,0,True,True,True
DCAF7,DCAF7,DCAF7,DCAF7,unique_gene_symbol,13.091,0.00960929,0,True,True,True
DCAF8,DCAF8,DCAF8,DCAF8,unique_gene_symbol,13.2258,0.00420802,0,True,True,True
DCAKD,DCAKD,DCAKD,DCAKD,unique_gene_symbol,10.7275,0.0314218,0,True,True,True
DCANP1,DCANP1,DCANP1,DCANP1,unique_gene_symbol,5.53591,4.80096,0,True,True,True
DCBLD1,DCBLD1,DCBLD1,DCBLD1,unique_gene_symbol,8.73711,0.0440957,0,True,True,True
DCBLD2,DCBLD2,DCBLD2,DCBLD2,unique_gene_symbol,11.3773,0.174142,0,True,True,True
DCC,DCC,DCC,DCC,unique_gene_symbol,7.77661,0.314214,0,True,True,True
DCDC1,DCDC1,DCDC1,DCDC1,unique_gene_symbol,7.44311,0.0594091,0,True,True,True
DCDC2,DCDC2,DCDC2,DCDC2,unique_gene_symbol,11.5586,0.34175,0,True,True,True
DCDC2B,DCDC2B,DCDC2B,DCDC2B,unique_gene_symbol,9.15758,0.100698,0,True,True,True
DCDC5,DCDC5,DCDC5,DCDC5,unique_gene_symbol,7.86654,0.091614,0,True,True,True
DCHS1,DCHS1,DCHS1,DCHS1,unique_gene_symbol,12.1608,0.225686,0,True,True,True
DCHS2,DCHS2,DCHS2,DCHS2,unique_gene_symbol,7.93978,0.20083,0,True,True,True
DCK,DCK,DCK,DCK,unique_gene_symbol,8.40164,0.139981,0,True,True,True
DCLK1,DCLK1,DCLK1,DCLK1,unique_gene_symbol,8.64883,0.476114,0,True,True,True
DCLK2,DCLK2,DCLK2,DCLK2,unique_gene_symbol,9.80193,0.0717628,0,True,True,True
DCLRE1A,DCLRE1A,DCLRE1A,DCLRE1A,unique_gene_symbol,9.32547,0.0698303,0,True,True,True
DCLRE1B,DCLRE1B,DCLRE1B,DCLRE1B,unique_gene_symbol,8.33912,0.0793284,0,True,True,True
DCLRE1C,DCLRE1C,DCLRE1C,DCLRE1C,unique_gene_symbol,9.75955,0.101622,0,True,True,True
DCN,DCN,DCN,DCN,unique_gene_symbol,13.6223,0.334666,0,True,True,True
DCP1A,DCP1A,DCP1A,DCP1A,unique_gene_symbol,10.9969,0.0133616,0,True,True,True
DCP1B,DCP1B,DCP1B,DCP1B,unique_gene_symbol,9.7771,0.0157664,0,True,True,True
DCP2,DCP2,DCP2,DCP2,unique_gene_symbol,11.2942,0.0519418,0,True,True,True
DCPS,DCPS,DCPS,DCPS,unique_gene_symbol,9.5782,0.0550218,0,True,True,True
DCSTAMP,DCSTAMP,DCSTAMP,DCSTAMP,unique_gene_symbol,5.52063,0.954181,0,True,True,True
DCT,DCT,DCT,DCT,unique_gene_symbol,6.20283,0.344988,0,True,True,True
DCTD,DCTD,DCTD,DCTD,unique_gene_symbol,11.2311,0.0877936,0,True,True,True
DCTN1,DCTN1,DCTN1,DCTN1,unique_gene_symbol,13.052,0.0217009,0,True,True,True
DCTN2,DCTN2,DCTN2,DCTN2,unique_gene_symbol,11.9916,0.0608964,0,True,True,True
DCTN3,DCTN3,DCTN3,DCTN3,unique_gene_symbol,10.6306,0.115507,0,True,True,True
DCTN4,DCTN4,DCTN4,DCTN4,unique_gene_symbol,11.4195,0.0109049,0,True,True,True
DCTN5,DCTN5,DCTN5,DCTN5,unique_gene_symbol,12.2348,0.0344121,0,True,True,True
DCTN6,DCTN6,DCTN6,DCTN6,unique_gene_symbol,9.37314,0.0869979,0,True,True,True
DCTPP1,DCTPP1,DCTPP1,DCTPP1,unique_gene_symbol,9.75907,0.186559,0,True,True,True
DCUN1D1,DCUN1D1,DCUN1D1,DCUN1D1,unique_gene_symbol,10.1501,0.0441677,0,True,True,True
DCUN1D2,DCUN1D2,DCUN1D2,DCUN1D2,unique_gene_symbol,9.63111,0.0191181,0,True,True,True
DCUN1D3,DCUN1D3,DCUN1D3,DCUN1D3,unique_gene_symbol,10.8711,0.0711002,0,True,True,True
DCUN1D4,DCUN1D4,DCUN1D4,DCUN1D4,unique_gene_symbol,10.5528,0.0956484,0,True,True,True
DCUN1D5,DCUN1D5,DCUN1D5,DCUN1D5,unique_gene_symbol,9.85166,0.0357092,0,True,True,True
DCXR,DCXR,DCXR,DCXR,unique_gene_symbol,12.6514,0.746042,0,True,True,True
DDA1,DDA1,DDA1,DDA1,unique_gene_symbol,10.4828,0.0158539,0,True,True,True
DDAH1,DDAH1,DDAH1,DDAH1,unique_gene_symbol,13.1584,0.156517,0,True,True,True
DDB1,DDB1,DDB1,DDB1,unique_gene_symbol,13.5945,0.0127963,0,True,True,True
DDB2,DDB2,DDB2,DDB2,unique_gene_symbol,9.90393,0.0827391,0,True,True,True
DDC,DDC,DDC,DDC,unique_gene_symbol,13.4516,0.757442,0,True,True,True
DDC-AS1,DDC-AS1,DDC-AS1,DDC-AS1,unique_gene_symbol,8.12859,0.893583,0,True,True,True
DDHD1,DDHD1,DDHD1,DDHD1,unique_gene_symbol,10.5139,0.0491876,0,True,True,True
DDHD2,DDHD2,DDHD2,DDHD2,unique_gene_symbol,11.326,0.0158657,0,True,True,True
DDI2,DDI2,DDI2,DDI2,unique_gene_symbol,10.5029,0.0433128,0,True,True,True
DDIT3,DDIT3,DDIT3,DDIT3,unique_gene_symbol,9.88575,0.191163,0,True,True,True
DDIT4,DDIT4,DDIT4,DDIT4,unique_gene_symbol,11.2551,0.204648,0,True,True,True
DDIT4L,DDIT4L,DDIT4L,DDIT4L,unique_gene_symbol,7.84046,0.605284,0,True,True,True
DDN,DDN,DDN,DDN,unique_gene_symbol,9.98423,2.72415,0,True,True,True
DDO,DDO,DDO,DDO,unique_gene_symbol,9.23558,0.303771,0,True,True,True
DDOST,DDOST,DDOST,DDOST,unique_gene_symbol,12.8027,0.0370463,0,True,True,True
DDR1,DDR1,DDR1,DDR1,unique_gene_symbol,9.1222,4.38807,0,True,True,True
DDR2,DDR2,DDR2,DDR2,unique_gene_symbol,10.4492,0.161957,0,True,True,True
DDRGK1,DDRGK1,DDRGK1,DDRGK1,unique_gene_symbol,11.445,0.0328286,0,True,True,True
DDTL,DDTL,DDTL,DDTL,unique_gene_symbol,7.54958,0.181398,0,True,True,True
DDX1,DDX1,DDX1,DDX1,unique_gene_symbol,11.7228,0.0477474,0,True,True,True
DDX10,DDX10,DDX10,DDX10,unique_gene_symbol,10.3562,0.0497078,0,True,True,True
