cohort,source_study,compartment,gene_symbol,n_case,n_control,case_mean,control_mean,raw_mean_difference,hedges_g,variance,welch_p_value,welch_p_for_canonical_union,welch_fdr_bh_canonical_union,analysis_tier
GSE96804,GSE96804,glomerular,ADAMTS5,41.0,20.0,8.0840656097561,7.037272999999999,1.0467926097561016,1.3416720181149095,0.0896451913955961,7.445475749275347e-06,7.445475749275347e-06,4.5545371185020287e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ADAMTS8,41.0,20.0,3.7256897560975606,3.6700290000000004,0.05566075609756016,0.5963298652712673,0.0774038821076462,0.05833697402929961,0.05833697402929961,0.10722500156089576,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ADAMTS9,41.0,20.0,8.720575365853657,8.959478999999998,-0.2389036341463413,-0.3583063465331038,0.07547823913943819,0.12988788987073877,0.12988788987073877,0.21366012136300097,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ADRM1,41.0,20.0,7.524935853658539,7.7607235,-0.23578764634146143,-1.2336774054235118,0.08728820950118892,5.433949389260354e-05,5.433949389260354e-05,0.00024594117756016515,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,AGRN,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,AJUBA,41.0,20.0,9.922892439024391,10.352485,-0.4295925609756086,-0.8015639733537844,0.07983519986327552,0.0008819896026257328,0.0008819896026257328,0.0027569316907865215,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ANGPT1,41.0,20.0,5.458234634146343,5.42779,0.030444634146342686,0.1147928237228473,0.07450191671920398,0.6436010964754825,0.6436010964754825,0.7986365428530947,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ANGPT2,41.0,20.0,6.049923658536587,5.0074505,1.0424731585365867,1.736627191128078,0.09994849814790849,2.5009837264133548e-11,2.5009837264133548e-11,3.1111705281267124e-09,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ANGPT4,41.0,20.0,3.395966341463414,3.3641914999999996,0.03177484146341447,0.2370396476535558,0.07486641165294514,0.4293200366165322,0.4293200366165322,0.5756123093677136,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ANO5,41.0,20.0,5.810090000000001,6.209561000000001,-0.39947100000000013,-0.796033586801885,0.07976032416783456,0.0014558212068844082,0.0014558212068844082,0.004317833352236711,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ANO6,41.0,20.0,10.605724878048779,10.57681,0.028914878048778903,0.07537598520101398,0.07443839253926125,0.7699163917304173,0.7699163917304173,0.9274531303460257,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,APOB,41.0,20.0,3.116601951219513,3.1929545,-0.0763525487804868,-0.7421193921896363,0.07905754214196373,0.005257658299872312,0.005257658299872312,0.012864832652500064,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,APP,41.0,20.0,14.640631707317073,14.680210000000002,-0.03957829268292912,-0.18452833495469262,0.07467880921092335,0.5272913305901061,0.5272913305901061,0.6790610392303504,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ARHGEF18,41.0,20.0,6.179840731707317,6.5425415000000005,-0.36270076829268305,-1.4605947920573914,0.09246937226333032,7.747239555493885e-07,7.747239555493885e-07,6.74009841327968e-06,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ARNT,41.0,20.0,10.039295609756099,10.307525,-0.268229390243901,-0.941007313313103,0.08189443681522499,0.00019344243548361244,0.00019344243548361244,0.0007611327989129073,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ASPN,41.0,20.0,6.806064390243902,5.086278,1.7197863902439021,1.6644273685273718,0.09786751903043014,3.888140638332154e-11,3.888140638332154e-11,3.805517649767596e-09,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ATP1B1,41.0,20.0,10.204419024390246,10.337081000000001,-0.13266197560975534,-0.3271635463965134,0.07529732853032668,0.21781672487844933,0.21781672487844933,0.3298849044097211,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ATP1B2,41.0,20.0,8.166462926829269,8.654185,-0.48772207317073146,-0.7779442019381025,0.07951903357471962,0.0039926322865966,0.0039926322865966,0.010317594324769431,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ATP1B3,41.0,20.0,8.563873170731709,8.258063,0.3058101707317089,0.836744989241824,0.08032365218228055,0.005170226357912976,0.005170226357912976,0.012730463013351763,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,ATP1B4,41.0,20.0,3.0813370731707317,3.0753354999999996,0.006001573170732133,0.050258976790648405,0.07441165038335464,0.8557598408016538,0.8557598408016538,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BAMBI,41.0,20.0,10.606898048780486,10.581635499999999,0.025262548780487393,0.035710061271839795,0.07440105075393087,0.8936667522156142,0.8936667522156142,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BCAN,41.0,20.0,3.6306426829268292,3.5969059999999997,0.03373668292682952,0.3974952572828756,0.07572924796652698,0.11621261597787322,0.11621261597787322,0.19526712083835782,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BGN,41.0,20.0,15.624568292682925,15.666665,-0.042096707317075044,-0.07821628660078522,0.07444208955913069,0.7799748561723956,0.7799748561723956,0.9345775906491065,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BMP1,41.0,20.0,5.402142682926831,5.424812999999999,-0.022670317073168356,-0.10936367714112229,0.07449160334208163,0.684562021609933,0.684562021609933,0.8388295194375235,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BMP10,41.0,20.0,2.919451951219512,2.9876650000000002,-0.06821304878048817,-0.3143374657621511,0.07522760019380996,0.2519543979111202,0.2519543979111202,0.3743459080918541,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BMP2,41.0,20.0,7.433370000000001,7.1420315,0.29133850000000105,0.4895765052183964,0.07642147402499715,0.05651745722676675,0.05651745722676675,0.10471540513884499,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BMP4,41.0,20.0,4.770621219512196,4.826105999999999,-0.05548478048780314,-0.22830557274637384,0.07483196792402419,0.41695799310694537,0.41695799310694537,0.560958949489241,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BMP7,41.0,20.0,6.181700487804879,6.88857,-0.7068695121951203,-1.3674474254181295,0.09023695967602098,1.1068914682916533e-06,1.1068914682916533e-06,9.010706799648155e-06,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,BSG,41.0,20.0,11.27652682926829,11.739595,-0.46306817073170947,-1.8704450229261953,0.10403909630743373,8.22336806579115e-10,8.22336806579115e-10,2.7995205197889e-08,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C1QA,41.0,20.0,4.32510756097561,3.8983615,0.42674606097560996,1.0253081964931623,0.08329920066342258,0.00023567334021099367,0.00023567334021099367,0.000895787501869942,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C1QB,41.0,20.0,4.873671463414634,4.441245499999999,0.4324259634146346,0.6484237936580717,0.07795340844635365,0.019972167477867585,0.019972167477867585,0.04214417133671275,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C1QC,41.0,20.0,8.175081219512192,6.608828,1.566253219512192,0.9801920824443937,0.08253241778791934,0.00018124034901382,0.00018124034901382,0.0007203613871970612,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C1R,41.0,20.0,8.685964146341464,8.7744985,-0.08853435365853635,-0.18232515236048788,0.07467195967517865,0.4434464729004249,0.4434464729004249,0.5895052432615155,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C1S,41.0,20.0,6.300971219512193,5.902907000000002,0.3980642195121913,0.8797224887202961,0.0809488172682037,5.282111765401258e-05,5.282111765401258e-05,0.0002418651176788997,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C2,41.0,20.0,4.770010975609755,4.5612855,0.20872547560975452,0.3696875121240395,0.07554845455176497,0.19359830340314743,0.19359830340314743,0.30040252811006646,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C3,41.0,20.0,7.1044939024390255,5.140221,1.964272902439025,0.9975780400052967,0.08282381971515775,6.079416597962709e-06,6.079416597962709e-06,3.9017895050859034e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C3AR1,41.0,20.0,5.158079999999999,4.565577500000001,0.5925024999999984,0.5463361252327034,0.07691976222222109,0.03339939067265466,0.03339939067265466,0.06620689340933823,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C4A,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C4B,41.0,20.0,2.7752756097560973,2.6441539999999994,0.13112160975609788,0.29691872143608705,0.07513736870870377,0.30081262160943206,0.30081262160943206,0.4298107348908491,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C4BPA,41.0,20.0,3.4268214634146346,3.4342055,-0.007384036585365461,-0.045598231376874465,0.07440786423044495,0.8915961986573934,0.8915961986573934,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C4BPB,41.0,20.0,3.3672473170731707,3.2233895000000006,0.14385781707317014,0.9533230304026141,0.08209214898969346,0.002750918376757237,0.002750918376757237,0.007505118777006679,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C5,41.0,20.0,5.883226097560975,6.009700500000001,-0.12647440243902608,-0.3981407014433066,0.07573359998842011,0.12216995894780834,0.12216995894780834,0.20352995288539136,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C5AR1,41.0,20.0,5.664248780487806,6.480802,-0.8165532195121941,-1.117687165852261,0.08497689306100563,0.002814607326504536,0.002814607326504536,0.007625735420944814,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C5AR2,41.0,20.0,3.696793902439025,3.820744,-0.12395009756097508,-0.4705301482001559,0.07626650339705987,0.15017823189620447,0.15017823189620447,0.24195381805499608,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C6,41.0,20.0,3.496550487804878,3.460951,0.03559948780487776,0.16661729486036192,0.07462550935113889,0.4409726630930647,0.4409726630930647,0.5872135972820912,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C7,41.0,20.0,10.997682682926827,9.022720999999999,1.9749616829268284,1.044864467825739,0.08364229268315737,1.559348067221691e-05,1.559348067221691e-05,8.478955115517946e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C8A,41.0,20.0,2.936399024390244,2.931235000000001,0.005164024390242883,0.05424817550719483,0.07441518343248868,0.8374418917680685,0.8374418917680685,0.9860406033900716,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C8B,41.0,20.0,3.0129378048780486,3.034197,-0.02125919512195118,-0.22936959572709154,0.07483609484687978,0.39901363970577036,0.39901363970577036,0.5395987562860418,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C8G,41.0,20.0,3.6423529268292687,3.5614765000000004,0.08087642682926832,0.8479365636470934,0.08048343386828344,0.0017106052315352556,0.0017106052315352556,0.004960755171452241,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,C9,41.0,20.0,3.2617599999999998,3.276728,-0.014968000000000092,-0.08868792701601953,0.07445690109225596,0.7634703599856868,0.7634703599856868,0.9211052263001429,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CA9,41.0,20.0,3.3765107317073175,3.4553235,-0.07881276829268247,-0.4635867879855037,0.07621153805493662,0.1797161376543968,0.1797161376543968,0.2825657345048046,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN1,41.0,20.0,7.029685853658536,7.158261999999999,-0.1285761463414632,-0.6631689238439709,0.07811730340712013,0.004699849556243203,0.004699849556243203,0.011870910330769122,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN10,41.0,20.0,4.111974146341463,4.0489965,0.06297764634146308,0.7428664719055276,0.07906694386075569,0.010148459460611284,0.010148459460611284,0.023032590601909087,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN11,41.0,20.0,3.17798780487805,3.16344,0.014547804878049853,0.1408110935489118,0.07455827580130717,0.6196215870396933,0.6196215870396933,0.7762619242433277,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN12,41.0,20.0,3.7789726829268293,3.8397969999999995,-0.06082431707317015,-0.4227916282863519,0.0759050978087867,0.12697603290921652,0.12697603290921652,0.2097515480335792,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN13,41.0,20.0,3.5467819512195136,3.5764785000000003,-0.029696548780486776,-0.26685959266305526,0.07499375273461098,0.3277558874994391,0.3277558874994391,0.46407388772524566,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN14,41.0,20.0,3.1148590243902436,3.0839675,0.030891524390243674,0.38498557151188284,0.07564629382000115,0.10723195227778297,0.10723195227778297,0.18213149378200447,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN15,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN2,41.0,20.0,12.157241463414634,12.331565000000001,-0.17432353658536748,-0.3588311591865066,0.07548142865500794,0.12600085296271993,0.12600085296271993,0.20902260141908835,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN3,41.0,20.0,6.133587560975609,6.4678140000000015,-0.3342264390243921,-0.5963093787242808,0.07740367504781646,0.02145152175074982,0.02145152175074982,0.044671653007545505,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN5,41.0,20.0,6.14150024390244,6.329119500000001,-0.1876192560975607,-0.7279532182171773,0.07888105651186907,0.013626759744305947,0.013626759744305947,0.03005564191490579,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN6,41.0,20.0,4.434484634146342,3.9048170000000013,0.5296676341463407,1.0673269288749665,0.08404436909821586,8.808871869481837e-05,8.808871869481837e-05,0.0003769041898253704,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN7,41.0,20.0,8.747739024390244,8.691190500000001,0.056548524390242605,0.2987479197062386,0.07514660254251364,0.2136880446966019,0.2136880446966019,0.32743197455467576,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN8,41.0,20.0,3.431690243902439,3.3433530000000005,0.08833724390243836,0.49642138039131267,0.07647866921523239,0.11478057091441249,0.11478057091441249,0.1932756710236236,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPN9,41.0,20.0,3.258415609756097,3.2875835,-0.029167890243903205,-0.1886831685454113,0.07469195015745882,0.5020763712722909,0.5020763712722909,0.6530328882162852,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPNS1,41.0,20.0,12.9054,13.1123,-0.2068999999999992,-0.8701185143463285,0.08080639838555989,0.0018409632823323644,0.0018409632823323644,0.005260854927249056,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAPNS2,41.0,20.0,2.9041902439024385,2.8800660000000002,0.02412424390243828,0.10138330069720868,0.0744773504588819,0.6916100793049692,0.6916100793049692,0.8461417063996732,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CASK,41.0,20.0,7.4586112195121945,7.303865499999999,0.15474571951219573,0.5491722955461215,0.07694609314138307,0.010194911686788983,0.010194911686788983,0.023071144077328826,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CASP3,41.0,20.0,8.576315853658539,7.866087499999999,0.7102283536585396,1.9935822116642095,0.10807134589111667,4.889756386108174e-11,4.889756386108174e-11,4.254088055914112e-09,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAST,41.0,20.0,11.708965853658537,11.814795000000002,-0.10582914634146512,-0.35490256964601097,0.07545766622397582,0.17450626383327353,0.17450626383327353,0.27603718097263263,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CAV1,41.0,20.0,6.3183765853658524,5.5806474999999995,0.7377290853658529,1.1315250828418315,0.08524065926769507,6.812274788586451e-06,6.812274788586451e-06,4.267208927570553e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CBL,41.0,20.0,8.562403658536585,8.793736500000001,-0.23133284146341637,-0.8194001510241525,0.0800802151524255,0.002901004486969982,0.002901004486969982,0.007805795578341911,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL1,41.0,20.0,3.3073736585365854,3.2415555000000005,0.0658181585365849,0.3365208365204429,0.0753499580839002,0.2158897173658517,0.2158897173658517,0.3295158844005105,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL11,41.0,20.0,5.809144146341462,4.586003999999999,1.2231401463414633,1.018918909356358,0.08318851291806571,4.1871497241253605e-06,4.1871497241253605e-06,2.8759107315703135e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL13,41.0,20.0,4.702381219512197,4.187214000000001,0.5151672195121959,0.7458170769170565,0.07910416858227887,0.0016638701013745839,0.0016638701013745839,0.004861232423045893,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL16,41.0,20.0,3.703630975609756,3.677797000000001,0.0258339756097552,0.23174528434439737,0.07484537845172602,0.34236400954307356,0.34236400954307356,0.4821421213529255,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL17,41.0,20.0,3.3886960975609766,3.167089,0.22160709756097674,0.6277382847306642,0.0777296960559695,0.0062062229328065325,0.0062062229328065325,0.014906357534931027,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL19,41.0,20.0,7.112507560975611,5.3223525,1.7901550609756107,0.9820522892638065,0.08256335151979735,6.370004246454438e-06,6.370004246454438e-06,4.022349455624053e-05,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL2,41.0,20.0,13.75796341463415,12.266430999999999,1.4915324146341504,1.0488932486316778,0.08371377819926203,0.00012862293439065911,0.00012862293439065911,0.0005385655488122251,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL20,41.0,20.0,4.902884146341464,4.867272000000001,0.035612146341462925,0.04188910549440261,0.07440511421734683,0.8693752184647191,0.8693752184647191,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL21,41.0,20.0,8.050047804878048,5.36252,2.687527804878048,1.3135005867994787,0.08901129298313881,1.7104434169010567e-08,1.7104434169010567e-08,2.733218766190872e-07,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL22,41.0,20.0,3.8853253658536584,3.1826725,0.7026528658536586,0.47864710075628425,0.07633179514873052,0.019431711085644,0.019431711085644,0.04112298620987077,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL25,41.0,20.0,3.843434878048781,3.8247580000000005,0.018676878048780488,0.14472329632202155,0.07456774248293319,0.57543369023053,0.57543369023053,0.7290688987872249,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL27,41.0,20.0,4.142935609756099,4.152980000000001,-0.010044390243901802,-0.05386041702495743,0.07441482817805006,0.8455427215445102,0.8455427215445102,0.9940840104644917,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL28,41.0,20.0,6.216651707317074,6.164563500000002,0.05208820731707231,0.19882940448707345,0.07472527044556346,0.45525825794194075,0.45525825794194075,0.6031594178824697,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL3,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL3L1,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL4,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL5,41.0,20.0,6.866049024390243,7.099916000000002,-0.2338669756097591,-0.3619792806416247,0.07550065915340366,0.2712520897674469,0.2712520897674469,0.396250720686401,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCL7,41.0,20.0,3.446103414634146,3.342843,0.10326041463414626,0.3654225072723124,0.07552188465516091,0.11073303250076733,0.11073303250076733,0.18686199234504486,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCNC,41.0,20.0,7.437443414634145,7.258859000000001,0.17858441463414376,1.0921463428779041,0.08449857978601173,0.000297833707400605,0.000297833707400605,0.0010948534877684212,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCNK,41.0,20.0,9.544498536585365,9.4798795,0.06461903658536627,0.5060921367123501,0.076560830773982,0.08107001641049408,0.08107001641049408,0.1426467929200379,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCNT1,41.0,20.0,8.991418292682924,9.291743499999999,-0.30032520731707457,-1.1339529357701603,0.08528727153414889,0.00013228612904728798,0.00013228612904728798,0.0005480425346244788,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCNT2,41.0,20.0,8.115282682926829,7.628764999999999,0.48651768292682984,2.026027006177317,0.10917656110379345,1.1134365243443543e-10,1.1134365243443543e-10,6.227291418297353e-09,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR1,41.0,20.0,4.34605707317073,4.405022499999999,-0.05896542682926942,-0.10445387037279961,0.07448270670782764,0.7225623079767661,0.7225623079767661,0.879885361035471,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR10,41.0,20.0,5.081039999999998,4.777476999999999,0.3035629999999987,0.7686915432059024,0.07939775821257691,0.004979671592020257,0.004979671592020257,0.012457133727002752,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR2,41.0,20.0,4.2688243902439025,3.8048709999999994,0.46395339024390303,0.7159868043060337,0.07873462613922179,0.0010245681064495514,0.0010245681064495514,0.003146026773921564,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR3,41.0,20.0,3.2067424390243904,3.266844,-0.06010156097560948,-0.36882172112262873,0.07554303595304798,0.15949160008879015,0.15949160008879015,0.2553822553568971,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR4,41.0,20.0,4.230811219512195,4.130060500000001,0.10075071951219439,0.21615682936183042,0.0747862080963353,0.3513369937936284,0.3513369937936284,0.48949620309681685,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR5,41.0,20.0,3.6879941463414636,3.5126960000000005,0.17529814634146312,0.6239201117776219,0.07768919564718987,0.02395061870773141,0.02395061870773141,0.04922135025762125,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR6,41.0,20.0,3.1478312195121947,3.1075670000000004,0.04026421951219428,0.20648708198788535,0.07475157369081081,0.44677488384320313,0.44677488384320313,0.592923278049539,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR7,41.0,20.0,3.953106829268291,3.5787290000000005,0.37437782926829044,0.4594202276621985,0.07617894683112704,0.026823804862905778,0.026823804862905778,0.05427141914122797,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR8,41.0,20.0,3.303245365853658,3.2222170000000006,0.08102836585365747,0.40382465009956575,0.07577222990267662,0.16614467035153607,0.16614467035153607,0.2649516840840178,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCR9,41.0,20.0,3.6300024390243895,3.620374499999999,0.009627939024390297,0.04884107645761622,0.07441045958675714,0.8471532280462282,0.8471532280462282,0.9944842242281808,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CCRL2,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD151,41.0,20.0,12.810404878048779,13.09999,-0.2895851219512213,-0.6740291716859275,0.07824037376924933,0.0033648252666394454,0.0033648252666394454,0.00881156583203574,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD177,41.0,20.0,3.4830373170731708,3.613329499999999,-0.1302921829268282,-1.1946027946623414,0.08648410692799051,0.001566438785785514,0.001566438785785514,0.004610983343120517,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD19,41.0,20.0,3.6023356097560977,3.5006834999999996,0.10165210975609806,0.7737392396676273,0.07946373891092579,0.0014508844630667346,0.0014508844630667346,0.004317833352236711,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD2,41.0,20.0,5.061055853658538,4.621697,0.439358853658538,0.5311836278754243,0.07678139683907374,0.018180837412295012,0.018180837412295012,0.03900163203788218,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD244,41.0,20.0,3.785153414634146,3.7445705000000005,0.04058291463414543,0.24807099265003027,0.07491176269391675,0.36479808022918314,0.36479808022918314,0.5046588283029159,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD44,41.0,20.0,7.467003902439026,6.4465125,1.020491402439026,0.9185749238885939,0.08154092094309102,5.394079871247223e-05,5.394079871247223e-05,0.00024555607785968465,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD46,41.0,20.0,13.787863414634144,13.768745000000001,0.019118414634142766,0.07712158355352848,0.07444064846726786,0.7255792810865801,0.7255792810865801,0.8821872315074413,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD47,41.0,20.0,12.15515853658537,12.138560000000002,0.01659853658536825,0.03745005365258023,0.07440212955090157,0.8758557924931168,0.8758557924931168,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD48,41.0,20.0,6.7468248780487805,6.3254055000000005,0.42141937804878005,0.5900150256414356,0.07734039416076668,0.019362649804547834,0.019362649804547834,0.04112298620987077,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD55,41.0,20.0,9.734197073170735,9.729209,0.004988073170734353,0.014997796736828493,0.07439215012198952,0.951315985433233,0.951315985433233,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD58,41.0,20.0,7.976522926829269,7.4561364999999995,0.520386426829269,1.9174289138652671,0.10554730864588426,1.5464629097214116e-09,1.5464629097214116e-09,4.3245730653995186e-08,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD59,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD74,41.0,20.0,16.869324390243904,16.91566,-0.04633560975609541,-0.19789555238492762,0.07472213076391136,0.46674022305451796,0.46674022305451796,0.6141010145340322,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD81,41.0,20.0,7.364000731707315,7.526396000000001,-0.1623952682926859,-0.8225069107327128,0.08012344405670233,0.00033667873683914534,0.00033667873683914534,0.001220460421041902,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD84,41.0,20.0,4.158323902439023,3.5517580000000004,0.6065659024390229,0.8805252689298196,0.08096079262467573,6.182453823271503e-05,6.182453823271503e-05,0.00027504893997849924,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD99,41.0,20.0,11.445641463414638,11.315339999999999,0.13030146341463933,0.30797485066242347,0.07519404482312159,0.26440487153135345,0.26440487153135345,0.3875312633029341,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CD99L2,41.0,20.0,7.829912195121951,7.933393,-0.1034808048780489,-0.406265321622269,0.07578898552576822,0.10996413788481042,0.10996413788481042,0.18596526990023016,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CDH1,41.0,20.0,8.737091951219512,8.5180515,0.2190404512195112,0.290263540588068,0.07510425172442818,0.3430766186013967,0.3430766186013967,0.4822782627735972,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CDK8,41.0,20.0,6.881764878048782,6.925137000000001,-0.04337212195121953,-0.184320103930132,0.07467815831525948,0.4746366981053297,0.4746366981053297,0.6225134583190506,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CDK9,,,,,,,,,1.0,1.0,primary glomerular meta-analysis
GSE96804,GSE96804,glomerular,CDKN2B,41.0,20.0,3.5762995121951215,3.4087664999999996,0.16753301219512196,0.8642551665398478,0.08072021841846291,0.00019475334518501144,0.00019475334518501144,0.0007624593463993199,primary glomerular meta-analysis
